date,nav,scheme_code,scheme_name
2026-01-08,17.6899,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2026-01-07,17.7923,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2026-01-06,17.7843,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2026-01-05,17.8029,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2026-01-02,17.8049,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2026-01-01,17.778,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-31,17.7555,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-30,17.719,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-29,17.7195,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-26,17.7307,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-24,17.745,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-23,17.737,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-22,17.7381,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-19,17.7095,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-18,17.6782,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-17,17.6795,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-16,17.6892,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-15,17.6997,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-12,17.6998,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-11,17.6647,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-10,17.6494,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-09,17.6787,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-08,17.6917,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-05,17.7319,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-04,17.6986,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-03,17.7522,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-02,17.7663,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-12-01,17.7883,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-28,17.7885,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-27,17.7961,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-26,17.7887,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-25,17.7452,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-24,17.7351,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-21,17.7487,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-20,17.7682,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-19,17.7527,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-18,17.7206,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-17,17.7289,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-14,17.706,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-13,17.704,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-12,17.69,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-11,17.6688,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-10,17.6481,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-07,17.6186,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-06,17.6786,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-04,17.693,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-11-03,17.7088,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-31,17.6784,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-30,17.7038,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-29,17.7199,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-28,17.6964,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-27,17.7022,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-24,17.6678,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-23,17.6627,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-20,17.6767,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-17,17.6663,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-16,17.643,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
2025-10-15,17.5996,101609,TATA Equity Savings Fund- Regular Plan -Monthly Payout of IDCW option
