date,nav,scheme_code,scheme_name
2026-04-06,41.56,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-04-02,41.16,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-04-01,41.17,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-31,40.62,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-30,40.62,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-27,41.31,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-25,41.94,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-24,41.35,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-23,40.8,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-20,41.67,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-19,41.52,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-18,42.42,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-17,42.12,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-16,41.89,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-13,41.75,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-12,42.41,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-11,42.63,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-10,42.98,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-09,42.6,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-06,43.16,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-05,43.45,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-04,43.0,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-03-02,43.75,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-27,44.25,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-26,44.64,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-25,44.59,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-24,44.42,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-23,44.64,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-20,44.47,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-19,44.29,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-18,44.75,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-17,44.66,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-16,44.54,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-13,44.36,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-12,44.8,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-11,44.98,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-10,44.89,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-09,44.71,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-06,44.52,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-05,44.5,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-04,44.61,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-03,44.53,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-02-02,43.71,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-30,43.98,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-29,44.01,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-28,43.95,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-27,43.61,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-23,43.41,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-22,43.79,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-21,43.58,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-20,43.67,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-19,44.24,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-16,44.43,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-14,44.48,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-13,44.5,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-12,44.53,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-09,44.43,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-08,44.74,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-07,45.18,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-06,45.14,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-05,45.16,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-02,45.26,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2026-01-01,45.07,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-31,45.01,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-30,44.69,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-29,44.74,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-26,44.84,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-24,44.94,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-23,45.04,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-22,45.06,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-19,44.83,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-18,44.58,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-17,44.67,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-16,44.73,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-15,44.94,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-12,44.94,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-11,44.72,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-10,44.56,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-09,44.69,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-08,44.76,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-05,45.13,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-04,45.05,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-03,45.04,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-02,45.29,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-12-01,45.36,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-28,45.27,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-27,45.3,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-26,45.31,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-25,44.89,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-24,44.93,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-21,45.1,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-20,45.26,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-19,45.14,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-18,45.0,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-17,45.06,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-14,44.91,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-13,44.91,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-12,44.9,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-11,44.71,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
2025-11-10,44.54,100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW
