date,nav,scheme_code,scheme_name
2026-04-06,289.7233,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-04-02,286.4497,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-04-01,286.294,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-31,281.6994,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-30,281.6947,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-27,285.7911,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-25,289.8681,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-24,285.4767,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-23,281.4944,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-20,288.4659,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-19,287.9508,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-18,294.4864,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-17,292.6714,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-16,291.085,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-13,290.024,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-12,294.5949,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-11,295.0228,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-10,297.9474,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-09,295.6079,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-06,299.8722,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-05,301.7918,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-04,298.6815,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-03-02,301.8011,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-28,304.4801,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-27,304.4762,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-26,307.5164,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-25,307.1741,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-24,306.6858,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-23,307.9025,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-20,307.1066,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-19,305.6253,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-18,308.7503,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-17,308.1022,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-16,307.4686,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-13,306.3673,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-12,310.7111,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-11,311.4042,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-10,310.3585,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-09,309.4785,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-06,307.0679,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-05,306.0754,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-04,307.052,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-03,305.8287,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-02-02,298.8622,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-01-31,302.043,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-01-30,302.0391,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-01-29,303.4224,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-01-28,302.9832,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
2026-01-27,300.2739,102885,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth
