date,nav,scheme_code,scheme_name
2008-05-29,19.0304,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-28,19.1219,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-27,18.9892,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-26,19.0313,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-23,19.456,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-22,19.7142,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-21,20.024,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-20,19.9049,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-16,20.0183,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-15,19.8877,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-14,19.6248,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-13,19.3576,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-12,19.4908,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-09,19.4473,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-08,19.7844,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-07,19.9937,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-06,20.2114,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-05,20.3502,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-05-02,20.3054,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-30,20.1972,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-29,20.2627,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-28,19.9468,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-25,19.947,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-24,19.6868,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-23,19.7991,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-22,19.7977,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-21,19.6721,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-17,19.3848,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-16,19.2169,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-15,19.1417,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-11,18.9053,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-10,18.7435,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-09,18.7356,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-08,18.4905,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-07,18.4852,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-04,18.2514,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-03,18.6457,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-02,18.7508,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-04-01,18.6454,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-31,18.7882,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-28,19.2847,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-27,18.7475,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-26,18.8159,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-25,18.7434,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-24,17.8383,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-19,17.9179,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-18,17.893,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-17,18.0208,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-14,19.1892,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-13,18.8743,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-12,19.8637,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-11,19.827,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-10,19.4439,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-07,19.5138,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-05,20.1652,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-04,20.2287,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-03-03,20.6249,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-02-29,21.6964,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-02-28,21.8651,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-02-27,21.911,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-02-26,21.843,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-02-25,21.5433,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-02-22,21.3471,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-02-21,21.5701,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-02-20,21.4634,103053,Standard Chartered Classic Equity Fund-Plan-Growth
2008-02-19,21.9545,103053,Standard Chartered Classic Equity Fund-Plan-Growth
