date,nav,scheme_code,scheme_name
2014-10-08,14.9343,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-10-07,14.9106,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-10-01,14.9071,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-30,14.8908,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-29,14.9015,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-26,14.9078,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-25,14.8615,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-24,14.8952,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-23,14.9082,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-22,14.9595,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-19,14.9413,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-18,14.9401,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-17,14.8709,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-16,14.856,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-15,14.9097,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-12,14.9078,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-11,14.892,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-10,14.8553,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-09,14.8707,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-08,14.8741,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-05,14.8272,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-04,14.8142,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-03,14.8166,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-02,14.7947,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-09-01,14.7653,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-28,14.7268,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-27,14.7244,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-26,14.7019,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-25,14.7042,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-22,14.7295,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-21,14.7142,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-20,14.7071,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-19,14.6656,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-14,14.5953,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-13,14.5489,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-12,14.5215,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-11,14.514,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-08,14.4761,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-07,14.5033,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-06,14.498,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-05,14.5369,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-04,14.5901,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-08-01,14.5543,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-31,14.5805,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-30,14.5819,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-28,14.5849,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-25,14.6116,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-24,14.6505,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-23,14.6372,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-22,14.612,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-21,14.5891,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-18,14.5474,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-17,14.5569,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-16,14.5313,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-15,14.484,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-14,14.4192,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-11,14.4276,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-10,14.4996,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-09,14.5078,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-08,14.5263,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-07,14.6114,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-04,14.6047,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-03,14.5797,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-07-02,14.571,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-30,14.4934,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-27,14.4468,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-26,14.437,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-25,14.4581,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-24,14.4598,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-23,14.4111,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-20,14.4233,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-19,14.4527,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-18,14.4692,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-17,14.5077,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-16,14.4485,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-13,14.4661,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-12,14.5198,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-11,14.5181,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-10,14.5204,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-09,14.5313,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-06,14.5133,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-05,14.4595,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-04,14.4154,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-03,14.3828,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-06-02,14.3346,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-30,14.2914,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-29,14.2808,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-28,14.2899,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-27,14.2845,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-26,14.2821,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-23,14.2976,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-22,14.2413,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-21,14.2079,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-20,14.1937,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-19,14.172,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-16,14.1177,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-15,14.0844,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-13,14.0774,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-12,14.049,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-09,14.0017,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-08,13.9462,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-07,13.9311,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-06,13.9442,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-05,13.9436,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-05-02,13.9302,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-04-30,13.9176,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-04-29,13.9264,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-04-28,13.929,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-04-25,13.9213,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-04-23,13.9315,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-04-22,13.9183,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-04-21,13.9099,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-04-17,13.8799,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
2014-04-16,13.8311,103739,ING Income Growth Multi-Manager FoF Scheme-15% Equity Plan Option A-Dividend
