date,nav,scheme_code,scheme_name
2012-11-22,36.187,102961,Fidelity Equity Fund-Growth Option
2012-11-21,36.09,102961,Fidelity Equity Fund-Growth Option
2012-11-20,35.895,102961,Fidelity Equity Fund-Growth Option
2012-11-19,35.91,102961,Fidelity Equity Fund-Growth Option
2012-11-16,35.917,102961,Fidelity Equity Fund-Growth Option
2012-11-15,36.251,102961,Fidelity Equity Fund-Growth Option
2012-11-12,36.549,102961,Fidelity Equity Fund-Growth Option
2012-11-09,36.518,102961,Fidelity Equity Fund-Growth Option
2012-11-08,36.748,102961,Fidelity Equity Fund-Growth Option
2012-11-07,36.924,102961,Fidelity Equity Fund-Growth Option
2012-11-06,36.712,102961,Fidelity Equity Fund-Growth Option
2012-11-05,36.56,102961,Fidelity Equity Fund-Growth Option
2012-11-02,36.497,102961,Fidelity Equity Fund-Growth Option
2012-11-01,36.211,102961,Fidelity Equity Fund-Growth Option
2012-10-31,36.039,102961,Fidelity Equity Fund-Growth Option
2012-10-30,35.876,102961,Fidelity Equity Fund-Growth Option
2012-10-29,36.232,102961,Fidelity Equity Fund-Growth Option
2012-10-26,36.247,102961,Fidelity Equity Fund-Growth Option
2012-10-25,36.556,102961,Fidelity Equity Fund-Growth Option
2012-10-23,36.528,102961,Fidelity Equity Fund-Growth Option
2012-10-22,36.643,102961,Fidelity Equity Fund-Growth Option
2012-10-19,36.443,102961,Fidelity Equity Fund-Growth Option
2012-10-18,36.604,102961,Fidelity Equity Fund-Growth Option
2012-10-17,36.315,102961,Fidelity Equity Fund-Growth Option
2012-10-16,36.237,102961,Fidelity Equity Fund-Growth Option
2012-10-15,36.369,102961,Fidelity Equity Fund-Growth Option
2012-10-12,36.311,102961,Fidelity Equity Fund-Growth Option
2012-10-11,36.376,102961,Fidelity Equity Fund-Growth Option
2012-10-10,36.187,102961,Fidelity Equity Fund-Growth Option
2012-10-09,36.527,102961,Fidelity Equity Fund-Growth Option
2012-10-08,36.375,102961,Fidelity Equity Fund-Growth Option
2012-10-05,36.641,102961,Fidelity Equity Fund-Growth Option
2012-10-04,36.836,102961,Fidelity Equity Fund-Growth Option
2012-10-03,36.586,102961,Fidelity Equity Fund-Growth Option
2012-10-01,36.52,102961,Fidelity Equity Fund-Growth Option
2012-09-28,36.412,102961,Fidelity Equity Fund-Growth Option
2012-09-27,36.014,102961,Fidelity Equity Fund-Growth Option
2012-09-26,36.039,102961,Fidelity Equity Fund-Growth Option
2012-09-25,36.044,102961,Fidelity Equity Fund-Growth Option
2012-09-24,35.959,102961,Fidelity Equity Fund-Growth Option
2012-09-21,36.086,102961,Fidelity Equity Fund-Growth Option
2012-09-20,35.419,102961,Fidelity Equity Fund-Growth Option
2012-09-18,35.627,102961,Fidelity Equity Fund-Growth Option
2012-09-17,35.704,102961,Fidelity Equity Fund-Growth Option
2012-09-14,35.676,102961,Fidelity Equity Fund-Growth Option
2012-09-13,35.098,102961,Fidelity Equity Fund-Growth Option
2012-09-12,35.092,102961,Fidelity Equity Fund-Growth Option
2012-09-11,34.936,102961,Fidelity Equity Fund-Growth Option
2012-09-10,34.823,102961,Fidelity Equity Fund-Growth Option
2012-09-07,34.713,102961,Fidelity Equity Fund-Growth Option
2012-09-06,34.199,102961,Fidelity Equity Fund-Growth Option
2012-09-05,34.129,102961,Fidelity Equity Fund-Growth Option
2012-09-04,34.362,102961,Fidelity Equity Fund-Growth Option
2012-09-03,34.263,102961,Fidelity Equity Fund-Growth Option
2012-08-31,34.195,102961,Fidelity Equity Fund-Growth Option
2012-08-30,34.397,102961,Fidelity Equity Fund-Growth Option
2012-08-29,34.24,102961,Fidelity Equity Fund-Growth Option
2012-08-28,34.426,102961,Fidelity Equity Fund-Growth Option
