date,nav,scheme_code,scheme_name
2026-04-06,1429.84,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-04-02,1415.87,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-04-01,1414.76,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-31,1395.27,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-30,1395.28,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-27,1419.2,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-25,1442.86,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-24,1421.98,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-23,1399.77,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-20,1431.59,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-19,1427.94,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-18,1463.78,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-17,1451.05,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-16,1443.47,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-13,1435.92,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-12,1460.55,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-11,1470.81,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-10,1488.37,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-09,1476.53,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-06,1498.67,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-05,1509.45,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-04,1497.42,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-03-02,1516.13,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-27,1531.43,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-26,1544.8,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-25,1543.75,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-24,1539.9,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-23,1553.61,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-20,1548.41,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-19,1545.18,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-18,1562.13,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-17,1559.12,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-16,1556.8,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-13,1551.47,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-12,1565.55,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
2026-02-11,1571.54,103155,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth
