date,nav,scheme_code,scheme_name
2022-11-25,27.8862,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-24,27.7965,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-23,27.6434,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-22,27.6377,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-21,27.5537,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-18,27.7258,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-17,27.8839,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-16,27.7789,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-15,27.8273,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-14,27.7355,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-11,27.7698,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-10,27.6916,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-09,27.8688,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-07,28.0988,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-04,28.0066,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-03,27.9345,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-02,27.9174,103407,HSBC Infrastructure Equity Fund - Growth
2022-11-01,27.9727,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-31,27.6833,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-28,27.4015,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-27,27.4405,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-25,27.1488,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-21,26.7873,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-20,26.8606,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-19,27.0733,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-18,27.0265,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-17,26.7081,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-14,26.5937,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-13,26.5964,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-12,26.7482,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-11,26.5636,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-10,26.9361,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-07,27.2024,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-06,27.176,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-04,26.866,103407,HSBC Infrastructure Equity Fund - Growth
2022-10-03,26.378,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-30,26.6928,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-29,26.3249,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-28,26.2392,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-27,26.399,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-26,26.3655,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-23,27.2127,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-22,27.8729,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-21,27.7796,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-20,28.1324,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-19,27.9336,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-16,28.1078,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-15,28.8644,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-14,28.8204,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-13,28.7037,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-12,28.5918,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-09,28.3022,103407,HSBC Infrastructure Equity Fund - Growth
2022-09-08,28.194,103407,HSBC Infrastructure Equity Fund - Growth
