date,nav,scheme_code,scheme_name
2026-01-08,56.5493,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2026-01-07,56.6875,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2026-01-06,56.6622,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2026-01-05,56.7213,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2026-01-02,56.7277,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2026-01-01,56.642,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-31,56.5702,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-30,56.454,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-29,56.4556,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-26,56.4914,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-24,56.5368,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-23,56.5112,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-22,56.515,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-19,56.4238,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-18,56.3241,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-17,56.3281,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-16,56.3592,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-15,56.3924,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-12,56.3929,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-11,56.281,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-10,56.2321,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-09,56.3257,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-08,56.3671,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-05,56.4952,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-04,56.3891,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-03,56.3717,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-02,56.4168,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-12-01,56.4866,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-28,56.4872,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-27,56.5111,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-26,56.4878,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-25,56.3497,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-24,56.3174,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-21,56.3608,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-20,56.4226,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-19,56.3736,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-18,56.2716,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-17,56.298,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-14,56.2251,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-13,56.2188,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-12,56.1743,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-11,56.107,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-10,56.0413,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-07,55.9476,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-06,55.9508,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-04,55.9963,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-11-03,56.0464,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-31,55.9502,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-30,56.0306,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-29,56.0816,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-28,56.0073,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-27,56.0256,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-24,55.9168,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-23,55.9006,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-20,55.945,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-17,55.9121,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-16,55.8381,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-15,55.7007,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-14,55.5898,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-13,55.618,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-10,55.5748,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-09,55.5585,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-08,55.5509,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-07,55.5659,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-06,55.4982,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-03,55.4051,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-10-01,55.3278,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-30,55.1948,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-26,55.2694,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-25,55.3218,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-24,55.4248,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-23,55.4872,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-22,55.5004,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-19,55.5783,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-18,55.5982,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-17,55.5665,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-16,55.5237,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-15,55.4592,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-12,55.4524,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-11,55.4011,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-10,55.3563,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-09,55.3187,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-08,55.2919,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-05,55.289,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-04,55.3008,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-03,55.249,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-02,55.1782,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-09-01,55.1495,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-29,55.0506,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-28,55.1204,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-26,55.2027,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-25,55.3337,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-22,55.3095,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-21,55.3607,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-20,55.3403,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-19,55.2563,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-18,55.2087,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-14,55.166,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-13,55.0652,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-12,55.0102,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-11,55.0557,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-08,54.9539,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-07,55.0642,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
2025-08-06,55.0464,101906,Tata Equity Savings Fund -Regular Plan-Growth Option
