date,nav,scheme_code,scheme_name
2008-05-29,13.7734,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-28,13.8396,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-27,13.7435,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-26,13.774,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-23,14.0813,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-22,14.2682,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-21,14.4924,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-20,14.4062,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-16,14.4883,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-15,14.3938,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-14,14.2035,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-13,14.0102,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-12,14.1065,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-09,14.0751,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-08,14.319,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-07,14.4705,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-06,14.6281,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-05,14.7285,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-05-02,14.6961,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-30,14.6178,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-29,14.6652,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-28,14.4366,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-25,14.4367,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-24,14.2484,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-23,14.3297,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-22,14.3286,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-21,14.2377,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-17,14.0299,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-16,13.9083,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-15,13.8539,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-11,13.6828,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-10,13.5657,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-09,13.56,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-08,13.3826,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-07,13.3787,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-04,13.2095,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-03,13.4949,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-02,13.571,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-04-01,13.4947,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-03-31,13.598,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-03-28,13.9574,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-03-27,13.5686,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-03-26,13.6181,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-03-25,13.5656,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
2008-03-24,12.9106,103054,Standard Chartered Classic Equity Fund-Plan-Dividend
