date,nav,scheme_code,scheme_name
2026-01-09,84.8296,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2026-01-08,85.4989,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2026-01-07,86.4671,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2026-01-06,86.596,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2026-01-05,86.5761,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2026-01-02,86.6712,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2026-01-01,86.067,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-31,85.8159,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-30,85.256,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-29,85.3204,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-26,85.4745,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-24,85.8767,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-23,86.0229,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-22,86.0797,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-19,85.5698,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-18,85.0019,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-17,85.0238,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-16,85.3008,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-15,85.8972,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-12,85.9559,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-11,85.3777,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-10,85.0162,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-09,85.3146,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-08,85.5709,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-05,86.3655,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-04,86.0498,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-03,85.7697,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-02,86.0132,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-12-01,86.2693,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-28,86.3026,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-27,86.5028,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-26,86.5171,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-25,85.5536,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-24,85.6424,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-21,85.7731,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-20,86.4185,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-19,86.0402,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-18,85.6676,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-17,86.0981,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-14,85.7827,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-13,85.7903,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-12,85.9439,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-11,85.4849,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-10,85.3549,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-07,85.061,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-06,85.1684,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-04,85.706,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-11-03,86.0683,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-31,85.8214,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-30,86.4699,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-29,86.9039,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-28,86.5371,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-27,86.7182,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-24,86.1146,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-23,86.4002,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-20,86.2028,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-17,86.0634,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-16,86.0195,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-15,85.2826,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-14,84.438,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-13,84.9006,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-10,85.117,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-09,84.8799,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-08,84.6176,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-07,84.7925,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-06,84.6286,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-03,84.073,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-10-01,83.7871,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-30,83.4676,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-26,83.4441,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-25,84.5315,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-24,85.0797,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-23,85.4741,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-22,85.7105,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-19,86.2205,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-18,86.3415,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-17,86.0602,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-16,85.8961,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-15,85.3251,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-12,85.3551,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-11,85.0471,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-10,85.0932,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-09,84.7472,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-08,84.3381,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-05,84.2857,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-04,84.2681,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-03,84.1136,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-02,83.8888,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-09-01,83.8363,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-29,82.8979,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-28,83.1873,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-26,83.9454,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-25,84.8068,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-22,84.4873,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-21,85.0134,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-20,84.9483,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-19,84.5545,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-18,83.988,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-14,82.8006,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-13,82.7652,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-12,82.3861,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-11,82.5817,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-08,82.1284,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-07,82.9397,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-06,82.6564,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-05,83.1419,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-04,83.4842,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-08-01,83.0354,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-07-31,83.9829,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-07-30,84.3425,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-07-29,84.115,102266,UTI Children's Equity Fund - Regular Plan - IDCW
2025-07-28,83.7342,102266,UTI Children's Equity Fund - Regular Plan - IDCW
