date,nav,scheme_code,scheme_name
2012-11-22,20.275,102962,Fidelity Equity Fund-Dividend Option
2012-11-21,20.22,102962,Fidelity Equity Fund-Dividend Option
2012-11-20,20.111,102962,Fidelity Equity Fund-Dividend Option
2012-11-19,20.119,102962,Fidelity Equity Fund-Dividend Option
2012-11-16,20.123,102962,Fidelity Equity Fund-Dividend Option
2012-11-15,20.311,102962,Fidelity Equity Fund-Dividend Option
2012-11-12,20.478,102962,Fidelity Equity Fund-Dividend Option
2012-11-09,20.46,102962,Fidelity Equity Fund-Dividend Option
2012-11-08,20.589,102962,Fidelity Equity Fund-Dividend Option
2012-11-07,20.688,102962,Fidelity Equity Fund-Dividend Option
2012-11-06,20.569,102962,Fidelity Equity Fund-Dividend Option
2012-11-05,20.484,102962,Fidelity Equity Fund-Dividend Option
2012-11-02,20.448,102962,Fidelity Equity Fund-Dividend Option
2012-11-01,20.288,102962,Fidelity Equity Fund-Dividend Option
2012-10-31,20.192,102962,Fidelity Equity Fund-Dividend Option
2012-10-30,20.1,102962,Fidelity Equity Fund-Dividend Option
2012-10-29,20.3,102962,Fidelity Equity Fund-Dividend Option
2012-10-26,20.308,102962,Fidelity Equity Fund-Dividend Option
2012-10-25,20.481,102962,Fidelity Equity Fund-Dividend Option
2012-10-23,20.466,102962,Fidelity Equity Fund-Dividend Option
2012-10-22,20.53,102962,Fidelity Equity Fund-Dividend Option
2012-10-19,20.418,102962,Fidelity Equity Fund-Dividend Option
2012-10-18,20.509,102962,Fidelity Equity Fund-Dividend Option
2012-10-17,20.346,102962,Fidelity Equity Fund-Dividend Option
2012-10-16,20.303,102962,Fidelity Equity Fund-Dividend Option
2012-10-15,20.377,102962,Fidelity Equity Fund-Dividend Option
2012-10-12,20.344,102962,Fidelity Equity Fund-Dividend Option
2012-10-11,20.381,102962,Fidelity Equity Fund-Dividend Option
2012-10-10,20.275,102962,Fidelity Equity Fund-Dividend Option
2012-10-09,20.465,102962,Fidelity Equity Fund-Dividend Option
2012-10-08,20.38,102962,Fidelity Equity Fund-Dividend Option
2012-10-05,20.529,102962,Fidelity Equity Fund-Dividend Option
2012-10-04,20.638,102962,Fidelity Equity Fund-Dividend Option
2012-10-03,20.498,102962,Fidelity Equity Fund-Dividend Option
2012-10-01,20.462,102962,Fidelity Equity Fund-Dividend Option
2012-09-28,20.401,102962,Fidelity Equity Fund-Dividend Option
2012-09-27,20.178,102962,Fidelity Equity Fund-Dividend Option
2012-09-26,20.192,102962,Fidelity Equity Fund-Dividend Option
2012-09-25,20.194,102962,Fidelity Equity Fund-Dividend Option
2012-09-24,20.147,102962,Fidelity Equity Fund-Dividend Option
2012-09-21,20.218,102962,Fidelity Equity Fund-Dividend Option
2012-09-20,19.844,102962,Fidelity Equity Fund-Dividend Option
2012-09-18,19.961,102962,Fidelity Equity Fund-Dividend Option
2012-09-17,20.004,102962,Fidelity Equity Fund-Dividend Option
2012-09-14,19.989,102962,Fidelity Equity Fund-Dividend Option
2012-09-13,19.665,102962,Fidelity Equity Fund-Dividend Option
2012-09-12,19.661,102962,Fidelity Equity Fund-Dividend Option
2012-09-11,19.574,102962,Fidelity Equity Fund-Dividend Option
2012-09-10,19.51,102962,Fidelity Equity Fund-Dividend Option
2012-09-07,19.449,102962,Fidelity Equity Fund-Dividend Option
2012-09-06,19.161,102962,Fidelity Equity Fund-Dividend Option
2012-09-05,19.122,102962,Fidelity Equity Fund-Dividend Option
2012-09-04,19.252,102962,Fidelity Equity Fund-Dividend Option
2012-09-03,19.197,102962,Fidelity Equity Fund-Dividend Option
2012-08-31,19.159,102962,Fidelity Equity Fund-Dividend Option
2012-08-30,19.272,102962,Fidelity Equity Fund-Dividend Option
2012-08-29,19.184,102962,Fidelity Equity Fund-Dividend Option
2012-08-28,19.288,102962,Fidelity Equity Fund-Dividend Option
2012-08-27,19.323,102962,Fidelity Equity Fund-Dividend Option
2012-08-24,19.416,102962,Fidelity Equity Fund-Dividend Option
2012-08-23,19.476,102962,Fidelity Equity Fund-Dividend Option
2012-08-22,19.465,102962,Fidelity Equity Fund-Dividend Option
2012-08-21,19.488,102962,Fidelity Equity Fund-Dividend Option
2012-08-17,19.347,102962,Fidelity Equity Fund-Dividend Option
2012-08-16,19.291,102962,Fidelity Equity Fund-Dividend Option
2012-08-14,19.342,102962,Fidelity Equity Fund-Dividend Option
2012-08-13,19.253,102962,Fidelity Equity Fund-Dividend Option
2012-08-10,19.171,102962,Fidelity Equity Fund-Dividend Option
2012-08-09,19.165,102962,Fidelity Equity Fund-Dividend Option
2012-08-08,19.212,102962,Fidelity Equity Fund-Dividend Option
2012-08-07,19.247,102962,Fidelity Equity Fund-Dividend Option
2012-08-06,19.104,102962,Fidelity Equity Fund-Dividend Option
2012-08-03,18.94,102962,Fidelity Equity Fund-Dividend Option
2012-08-02,18.947,102962,Fidelity Equity Fund-Dividend Option
2012-08-01,18.958,102962,Fidelity Equity Fund-Dividend Option
2012-07-31,18.868,102962,Fidelity Equity Fund-Dividend Option
2012-07-30,18.788,102962,Fidelity Equity Fund-Dividend Option
2012-07-27,18.482,102962,Fidelity Equity Fund-Dividend Option
2012-07-26,18.348,102962,Fidelity Equity Fund-Dividend Option
2012-07-25,18.553,102962,Fidelity Equity Fund-Dividend Option
2012-07-24,18.612,102962,Fidelity Equity Fund-Dividend Option
2012-07-23,18.546,102962,Fidelity Equity Fund-Dividend Option
2012-07-20,18.747,102962,Fidelity Equity Fund-Dividend Option
2012-07-19,18.868,102962,Fidelity Equity Fund-Dividend Option
2012-07-18,18.821,102962,Fidelity Equity Fund-Dividend Option
2012-07-17,18.751,102962,Fidelity Equity Fund-Dividend Option
2012-07-16,18.77,102962,Fidelity Equity Fund-Dividend Option
2012-07-13,18.825,102962,Fidelity Equity Fund-Dividend Option
2012-07-12,18.835,102962,Fidelity Equity Fund-Dividend Option
2012-07-11,19.019,102962,Fidelity Equity Fund-Dividend Option
2012-07-10,19.12,102962,Fidelity Equity Fund-Dividend Option
2012-07-09,18.904,102962,Fidelity Equity Fund-Dividend Option
2012-07-06,19.036,102962,Fidelity Equity Fund-Dividend Option
2012-07-05,19.055,102962,Fidelity Equity Fund-Dividend Option
2012-07-04,18.947,102962,Fidelity Equity Fund-Dividend Option
2012-07-03,18.875,102962,Fidelity Equity Fund-Dividend Option
2012-07-02,18.832,102962,Fidelity Equity Fund-Dividend Option
2012-06-29,18.839,102962,Fidelity Equity Fund-Dividend Option
2012-06-28,18.439,102962,Fidelity Equity Fund-Dividend Option
2012-06-27,18.399,102962,Fidelity Equity Fund-Dividend Option
2012-06-26,18.351,102962,Fidelity Equity Fund-Dividend Option
2012-06-25,18.311,102962,Fidelity Equity Fund-Dividend Option
2012-06-22,18.405,102962,Fidelity Equity Fund-Dividend Option
2012-06-21,18.4,102962,Fidelity Equity Fund-Dividend Option
2012-06-20,18.258,102962,Fidelity Equity Fund-Dividend Option
2012-06-19,18.22,102962,Fidelity Equity Fund-Dividend Option
2012-06-18,18.087,102962,Fidelity Equity Fund-Dividend Option
2012-06-15,18.345,102962,Fidelity Equity Fund-Dividend Option
2012-06-14,18.11,102962,Fidelity Equity Fund-Dividend Option
2012-06-13,18.303,102962,Fidelity Equity Fund-Dividend Option
2012-06-12,18.305,102962,Fidelity Equity Fund-Dividend Option
2012-06-11,18.154,102962,Fidelity Equity Fund-Dividend Option
2012-06-08,18.186,102962,Fidelity Equity Fund-Dividend Option
2012-06-07,18.175,102962,Fidelity Equity Fund-Dividend Option
2012-06-06,18.009,102962,Fidelity Equity Fund-Dividend Option
2012-06-05,17.619,102962,Fidelity Equity Fund-Dividend Option
2012-06-04,17.543,102962,Fidelity Equity Fund-Dividend Option
2012-06-01,17.574,102962,Fidelity Equity Fund-Dividend Option
2012-05-31,17.823,102962,Fidelity Equity Fund-Dividend Option
2012-05-30,17.855,102962,Fidelity Equity Fund-Dividend Option
2012-05-29,17.977,102962,Fidelity Equity Fund-Dividend Option
2012-05-28,17.974,102962,Fidelity Equity Fund-Dividend Option
2012-05-25,17.778,102962,Fidelity Equity Fund-Dividend Option
2012-05-24,17.832,102962,Fidelity Equity Fund-Dividend Option
2012-05-23,17.57,102962,Fidelity Equity Fund-Dividend Option
2012-05-22,17.669,102962,Fidelity Equity Fund-Dividend Option
2012-05-21,17.795,102962,Fidelity Equity Fund-Dividend Option
2012-05-18,17.755,102962,Fidelity Equity Fund-Dividend Option
2012-05-17,17.686,102962,Fidelity Equity Fund-Dividend Option
2012-05-16,17.633,102962,Fidelity Equity Fund-Dividend Option
2012-05-15,17.822,102962,Fidelity Equity Fund-Dividend Option
2012-05-14,17.771,102962,Fidelity Equity Fund-Dividend Option
2012-05-11,17.853,102962,Fidelity Equity Fund-Dividend Option
2012-05-10,17.966,102962,Fidelity Equity Fund-Dividend Option
2012-05-09,18.004,102962,Fidelity Equity Fund-Dividend Option
2012-05-08,18.088,102962,Fidelity Equity Fund-Dividend Option
2012-05-07,18.433,102962,Fidelity Equity Fund-Dividend Option
2012-05-04,18.36,102962,Fidelity Equity Fund-Dividend Option
2012-05-03,18.67,102962,Fidelity Equity Fund-Dividend Option
2012-05-02,18.866,102962,Fidelity Equity Fund-Dividend Option
2012-04-30,18.887,102962,Fidelity Equity Fund-Dividend Option
2012-04-27,18.735,102962,Fidelity Equity Fund-Dividend Option
2012-04-26,18.743,102962,Fidelity Equity Fund-Dividend Option
2012-04-25,18.815,102962,Fidelity Equity Fund-Dividend Option
2012-04-24,18.88,102962,Fidelity Equity Fund-Dividend Option
2012-04-23,18.845,102962,Fidelity Equity Fund-Dividend Option
2012-04-20,19.134,102962,Fidelity Equity Fund-Dividend Option
