date,nav,scheme_code,scheme_name
2021-12-30,15.0989,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-29,15.089,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-28,15.1192,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-27,15.0587,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-24,15.0292,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-23,15.0958,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-22,15.0569,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-21,14.9458,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-20,14.8609,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-17,15.3213,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-16,15.5069,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-15,15.542,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-14,15.6241,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-13,15.6381,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-10,15.6335,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-09,15.6032,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-08,15.5829,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-07,15.4384,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-06,15.3358,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-03,15.4162,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-02,15.4384,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-12-01,15.3728,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-30,15.3181,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-29,15.3183,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-26,15.3373,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-25,15.5631,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-24,15.5565,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-23,15.5419,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-22,15.4384,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-18,15.6485,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-17,15.7561,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-16,15.7822,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-15,15.7895,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-12,15.78,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-11,15.7378,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-10,15.812,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-09,15.8355,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-08,15.7497,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-03,15.6227,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-02,15.6652,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-11-01,15.5993,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-10-29,15.4743,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-10-28,15.4638,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-10-27,15.5968,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-10-26,15.6046,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-10-25,15.5115,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-10-21,15.5193,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
2021-10-20,15.5106,101500,Principal Equity Savings Fund -Quaterly Income Distribution CUM Capital Withdrawal
