scheme_code,scheme_name,anomaly_category,performance_anomaly_score,risk_anomaly_score,volatility,return_1y,max_drawdown,sharpe_ratio,latest_nav,latest_date
136565,DSP Equity Savings Fund - Regular Plan - IDCW - Monthly,Normal,-0.3721605100331509,-0.43592302053955534,5.959244839141227,-10.959510941791445,-21.661538461538463,-0.4738680259010773,10.05,2016-03-30
133515,Aditya Birla Sun Life Manufacturing Equity Fund - Regular - IDCW,Normal,-0.38476813925665315,-0.42270441018224975,16.84276836627747,-6.279287722586691,-49.72027972027972,0.0911303334501168,10.0,2015-02-03
129310,ICICI Prudential Dividend Yield Equity Fund Growth Option,Normal,-0.39425862696292513,-0.4131098626984758,14.876379301332054,-6.905370843989774,-45.822385706778775,0.6325985963821323,10.92,2014-06-12
143259,BANDHAN Equity Savings Fund- Regular Plan -Quarterly IDCW,Normal,-0.40242804849041497,-0.40445290525847044,6.158993070764824,3.6194415718717647,-17.64150943396226,-0.4359630149820317,10.02,2018-11-27
136569,DSP Equity Savings Fund - Direct Plan - IDCW - Monthly,Normal,-0.3791493481686898,-0.42670176923901254,5.8923930792268955,-13.459054507879092,-19.465922678357913,-0.0463971508033511,10.05,2016-03-30
139530,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN IDCW,Normal,-0.40817707187917035,-0.393866214063122,14.765702099251891,-28.460451977401124,-40.22191400832178,0.5594255939807045,10.13,2016-07-27
138382,PGIM India Aggressive Hybrid Equity Fund - Growth Option,Normal,-0.406480953705104,-0.39523661098561236,11.709373605689487,-18.953434044541343,-31.41794129805704,0.299803855999411,52.04,2016-03-08
151061,HSBC Equity Savings Fund - Direct Monthly IDCW,Normal,-0.36865348580803275,-0.4325996618952563,7.17388799666052,-15.024585362390022,-13.13052564331617,-0.1383581788648785,14.3611,2022-11-28
140349,Edelweiss Equity Savings Fund - Regular Plan - IDCW Option,Normal,-0.3609972315578941,-0.4397250693281552,5.376557515538754,-7.61748346293792,-15.506259801473616,0.0692837537278035,10.1812,2016-11-28
120722,ICICI Prudential Focused Equity Fund - Direct Plan - Growth,Normal,-0.4086727894851185,-0.3919900005211448,15.0847868929074,-25.881216803476587,-34.14921851961073,0.721619984254886,15.35,2013-01-10
101585,HDFC Equity Savings Fund - GROWTH PLAN,Normal,-0.3648448171859945,-0.4352703142393561,5.253169887363454,-10.185407579009356,-17.054895362288363,0.6624952903724375,11.5921,2006-04-03
136566,DSP Equity Savings Fund - Regular Plan - IDCW - Quarterly,Normal,-0.36856351041120267,-0.4311230997683051,6.311604896177032,-11.84983773353214,-22.001740644038296,-0.4520658451328575,10.05,2016-03-30
140348,Edelweiss Equity Savings Fund - Direct Plan - IDCW Option,Normal,-0.3638375367351638,-0.43582581785912894,5.317681417422498,-8.963734960176243,-13.903690546674556,0.294716622797505,10.7441,2016-11-28
135125,Axis Equity Savings Fund - Regular Plan - Quarterly IDCW,Normal,-0.3681963938573019,-0.43135868860877274,7.748237510611284,-3.746397694524501,-20.282186948853624,-0.5859047375771682,10.02,2015-08-20
136563,DSP Equity Savings Fund - Regular Plan - Growth,Normal,-0.3813877426865297,-0.4164141356603122,5.738349286676421,-17.22945149069345,-19.028704189462637,0.414254500382955,10.05,2016-03-30
139528,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - REGULAR  PLAN IDCW,Normal,-0.4075163777052942,-0.3901323987937637,14.70680709208393,-28.20694542877391,-41.40570633263744,0.5136877545745339,10.13,2016-07-27
151059,HSBC Equity Savings Fund - Direct Quarterly IDCW,Normal,-0.3705259915996093,-0.4267835028969681,7.848499874077184,-14.912106211388396,-13.920181733698184,-0.1495997656264482,14.9713,2022-11-28
120518,Aditya Birla Sun Life Equity Hybrid'95 Fund -DIRECT - IDCW,Normal,-0.3810288993914936,-0.41623673048505755,12.347746995949857,-22.829169480081017,-39.50391061452513,0.1471617627346204,114.29,2013-01-02
133514,Aditya Birla Sun Life Manufacturing Equity Fund - Direct - IDCW,Normal,-0.37441841499312045,-0.42229891357447574,16.886289694584946,-7.749077490774907,-49.1869918699187,0.1479118527700973,10.0,2015-02-03
136570,DSP Equity Savings Fund - Direct Plan - IDCW - Quarterly,Normal,-0.3829044151677487,-0.41291416973773454,6.1199218126480375,-16.41021375696581,-18.89346208643344,-0.0578669092899689,10.05,2016-03-30
139521,Axis Equity Savings Fund - Regular Plan - Regular IDCW,Normal,-0.359943479814402,-0.43530841751213867,10.166551158176446,-12.75109170305676,-24.906507105459987,-0.3832339125493064,9.99,2016-07-05
130863,Nippon India Japan Equity Fund- Growth Plan- Growth Option,Normal,-0.4076489579929136,-0.3862855124484271,16.56977324570233,-1.3000178901544586,-30.92367971099165,0.2552938778733079,9.9306,2014-08-27
130858,Nippon India Japan Equity Fund- Growth Plan- Bonus Option,Normal,-0.4061528721673263,-0.3874234164325984,16.5698863467726,-1.3000178901544586,-30.92367971099165,0.2552933897861673,9.9306,2014-08-27
130861,Nippon India Japan Equity Fund- Direct Plan- Growth Plan- Bonus Option,Normal,-0.40777555748754973,-0.3854370605872314,16.571903249786057,-2.317415039590811,-29.906061644525977,0.32936505378167,9.9309,2014-08-27
147498,Baroda BNP Paribas Equity Savings Fund - Direct Plan - IDCW,Normal,-0.3631341498891506,-0.4295998905683654,7.898723290150798,-15.228426395939094,-13.004630927119615,-0.1773653539531057,10.02,2019-07-30
139520,Axis Equity Savings Fund - Direct Plan - Regular IDCW,Normal,-0.36178961788116915,-0.43082532709065746,10.255984260936838,-11.576135351736426,-24.85119047619048,-0.2965205318199808,9.93,2016-09-12
